times,energies
-1.999120116233825684e+00,3.145012092590332031e+01
-1.997858047485351562e+00,1.772887039184570312e+01
-1.997232079505920410e+00,9.330278396606445312e+00
-1.996072053909301758e+00,1.431670379638671875e+01
-1.995332121849060059e+00,1.539400672912597656e+01
-1.994958043098449707e+00,3.145012092590332031e+01
-1.993188023567199707e+00,1.431670379638671875e+01
-1.991740107536315918e+00,7.300807189941406250e+01
-1.991130113601684570e+00,5.929572677612304688e+01
-1.990850090980529785e+00,2.736437377929687500e+02
-1.990180015563964844e+00,8.875515747070312500e+01
-1.989044070243835449e+00,2.324995040893554688e+01
-1.987124085426330566e+00,3.556683349609375000e+01
-1.986874103546142578e+00,2.624357223510742188e+01
-1.986284017562866211e+00,3.556683349609375000e+01
-1.986180067062377930e+00,2.183972549438476562e+01
-1.985166072845458984e+00,5.306531372070312500e+02
-1.985156059265136719e+00,2.655921630859375000e+02
-1.983258128166198730e+00,1.680376892089843750e+02
-1.982442021369934082e+00,1.123916816711425781e+01
-1.981342077255249023e+00,1.490618652343750000e+03
-1.981288075447082520e+00,2.218038635253906250e+02
-1.980920076370239258e+00,1.224560546875000000e+01
-1.979852080345153809e+00,2.794122505187988281e+01
-1.979828119277954102e+00,1.526647338867187500e+02
-1.979804039001464844e+00,1.024215126037597656e+01
-1.978320121765136719e+00,3.145012092590332031e+01
-1.978128075599670410e+00,1.024215126037597656e+01
-1.977608084678649902e+00,5.159348144531250000e+02
-1.975914120674133301e+00,1.680376892089843750e+02
-1.975818037986755371e+00,1.772887039184570312e+01
-1.975736021995544434e+00,1.123916816711425781e+01
-1.975404024124145508e+00,1.326896476745605469e+01
-1.974458098411560059e+00,1.907785034179687500e+01
-1.972734093666076660e+00,2.324995040893554688e+01
-1.971166133880615234e+00,1.224560546875000000e+01
-1.971136093139648438e+00,3.456903076171875000e+02
-1.967598080635070801e+00,1.478983001708984375e+02
-1.967218041419982910e+00,7.657753467559814453e+00
-1.965536117553710938e+00,3.556683349609375000e+01
-1.964992046356201172e+00,1.650056838989257812e+01
-1.964518070220947266e+00,1.650056838989257812e+01
-1.963810086250305176e+00,2.624357223510742188e+01
-1.962404131889343262e+00,1.024215126037597656e+01
-1.962152123451232910e+00,9.625089111328125000e+02
