times,energies
-1.999836087226867676e+00,1.288757133483886719e+01
-1.999720096588134766e+00,5.070766067504882812e+01
-1.997156023979187012e+00,1.399611663818359375e+01
-1.995826005935668945e+00,7.895463562011718750e+01
-1.995388031005859375e+00,1.245390396118164062e+02
-1.995148062705993652e+00,6.107752685546875000e+02
-1.994845986366271973e+00,4.110414886474609375e+01
-1.994783997535705566e+00,2.569601058959960938e+01
-1.993172049522399902e+00,3.295624542236328125e+01
-1.992622017860412598e+00,2.058775939941406250e+02
-1.992596030235290527e+00,3.909275817871093750e+02
-1.988920092582702637e+00,1.512323379516601562e+01
-1.988782048225402832e+00,1.743363952636718750e+01
-1.988270044326782227e+00,1.861225318908691406e+01
-1.988139986991882324e+00,2.725059127807617188e+01
-1.987688064575195312e+00,3.471881866455078125e+01
-1.986916065216064453e+00,5.070766067504882812e+01
-1.985718011856079102e+00,2.898980712890625000e+01
-1.983722090721130371e+00,1.626978302001953125e+01
-1.980996012687683105e+00,2.058775939941406250e+02
-1.978990077972412109e+00,1.079786872863769531e+01
-1.978610038757324219e+00,8.513066101074218750e+01
-1.978586077690124512e+00,8.832165527343750000e+01
-1.978414058685302734e+00,3.471881866455078125e+01
-1.975452065467834473e+00,1.330369262695312500e+02
-1.974826097488403320e+00,6.489521789550781250e+01
-1.970950007438659668e+00,1.743363952636718750e+01
-1.970578074455261230e+00,4.283148956298828125e+01
-1.970226049423217773e+00,4.867224121093750000e+01
-1.969215989112854004e+00,8.204479980468750000e+01
-1.967186093330383301e+00,3.295624542236328125e+01
-1.967144012451171875e+00,1.018187866210937500e+02
-1.965759992599487305e+00,2.935776367187500000e+02
-1.965445995330810547e+00,4.468425750732421875e+01
-1.960958003997802734e+00,1.288757133483886719e+01
-1.960366010665893555e+00,2.419443702697753906e+01
-1.959630012512207031e+00,3.093723678588867188e+01
-1.959529995918273926e+00,1.399611663818359375e+01
-1.959310054779052734e+00,1.374638671875000000e+02
-1.959044098854064941e+00,1.204669036865234375e+02
-1.958188056945800781e+00,5.175031738281250000e+02
-1.957203984260559082e+00,3.021416015625000000e+02
-1.956978082656860352e+00,9.575333251953125000e+02
-1.955790042877197266e+00,5.748591613769531250e+01
-1.955038070678710938e+00,1.990326881408691406e+01
-1.954890012741088867e+00,1.487994018554687500e+03
-1.954800009727478027e+00,2.058775939941406250e+02
-1.953938007354736328e+00,2.725059127807617188e+01
-1.952602028846740723e+00,3.295624542236328125e+01
-1.952098011970520020e+00,9.575333251953125000e+02
-1.950808048248291016e+00,2.725059127807617188e+01
-1.950406074523925781e+00,1.626978302001953125e+01
-1.949878096580505371e+00,1.204669036865234375e+02
-1.949586033821105957e+00,9.575333251953125000e+02
-1.949076056480407715e+00,5.748591613769531250e+01
-1.948732018470764160e+00,8.513066101074218750e+01
-1.948307991027832031e+00,4.666378784179687500e+01
-1.947630047798156738e+00,2.725059127807617188e+01
-1.945856094360351562e+00,4.135760498046875000e+02
-1.945816040039062500e+00,1.823033294677734375e+02
-1.945102095603942871e+00,2.463507690429687500e+02
-1.944804072380065918e+00,2.898980712890625000e+01
-1.944212079048156738e+00,2.273539352416992188e+01
-1.944016098976135254e+00,5.516653442382812500e+01
-1.943264007568359375e+00,1.990326881408691406e+01
-1.943238019943237305e+00,4.501855773925781250e+02
-1.942836046218872070e+00,4.110414886474609375e+01
-1.942800045013427734e+00,2.121458435058593750e+02
-1.942412018775939941e+00,2.320687866210937500e+02
-1.942014098167419434e+00,4.867224121093750000e+01
-1.939862012863159180e+00,1.487994018554687500e+03
-1.939782023429870605e+00,2.121458435058593750e+02
-1.939272046089172363e+00,4.760404968261718750e+02
-1.938892006874084473e+00,5.982788848876953125e+01
-1.938369989395141602e+00,1.990326881408691406e+01
-1.936884045600891113e+00,1.204669036865234375e+02
-1.936452031135559082e+00,2.569601058959960938e+01
-1.934134006500244141e+00,2.725059127807617188e+01
-1.933548092842102051e+00,3.471881866455078125e+01
-1.932960033416748047e+00,2.273539352416992188e+01
-1.932734012603759766e+00,1.399611663818359375e+01
-1.932434082031250000e+00,1.512323379516601562e+01
-1.931758046150207520e+00,1.288757133483886719e+01
-1.930314064025878906e+00,1.743363952636718750e+01
-1.929616093635559082e+00,8.513066101074218750e+01
-1.928814053535461426e+00,2.569601058959960938e+01
-1.927782058715820312e+00,9.575333251953125000e+02
-1.927144050598144531e+00,4.468425750732421875e+01
-1.926962018013000488e+00,5.070766067504882812e+01
-1.925654053688049316e+00,1.626978302001953125e+01
-1.924535989761352539e+00,3.773469543457031250e+01
-1.924360036849975586e+00,8.513066101074218750e+01
-1.922896027565002441e+00,2.390860137939453125e+02
-1.922366023063659668e+00,1.743363952636718750e+01
-1.920404076576232910e+00,6.229805755615234375e+01
-1.920390009880065918e+00,2.130840301513671875e+01
-1.920152068138122559e+00,8.832165527343750000e+01
-1.919596076011657715e+00,1.487994018554687500e+03
-1.919216036796569824e+00,2.121458435058593750e+02
-1.918870091438293457e+00,1.179323101043701172e+01
-1.918750047683715820e+00,1.487994018554687500e+03
-1.918362021446228027e+00,7.001998291015625000e+02
-1.917970061302185059e+00,9.831112670898437500e+01
-1.917883992195129395e+00,2.690629577636718750e+02
-1.914112091064453125e+00,2.725059127807617188e+01
-1.913082003593444824e+00,2.419443702697753906e+01
-1.912230014801025391e+00,2.898980712890625000e+01
-1.911733984947204590e+00,2.898980712890625000e+01
-1.911512017250061035e+00,6.256464004516601562e+00
-1.909888029098510742e+00,6.452143554687500000e+02
-1.908864021301269531e+00,6.750956726074218750e+01
-1.907996058464050293e+00,2.852689514160156250e+02
-1.907613992691040039e+00,3.773469543457031250e+01
-1.904208064079284668e+00,1.609552917480468750e+02
-1.903320074081420898e+00,1.399611663818359375e+01
-1.903288006782531738e+00,1.511297149658203125e+02
-1.903257966041564941e+00,9.575333251953125000e+02
-1.902019977569580078e+00,4.110414886474609375e+01
-1.901059985160827637e+00,8.513066101074218750e+01
-1.901022076606750488e+00,2.273539352416992188e+01
-1.900977969169616699e+00,3.471881866455078125e+01
-1.896548032760620117e+00,3.389776306152343750e+02
-1.896486043930053711e+00,1.823033294677734375e+02
-1.896371960639953613e+00,2.419443702697753906e+01
-1.894397974014282227e+00,1.861225318908691406e+01
-1.893543958663940430e+00,1.487994018554687500e+03
-1.893404006958007812e+00,1.997373962402343750e+02
-1.893373966217041016e+00,7.597378540039062500e+01
-1.891424059867858887e+00,1.245390396118164062e+02
-1.890879988670349121e+00,1.713819580078125000e+02
-1.890276074409484863e+00,1.288757133483886719e+01
-1.889235973358154297e+00,2.935776367187500000e+02
-1.889000058174133301e+00,1.330369262695312500e+02
-1.887827992439270020e+00,3.093723678588867188e+01
-1.887662053108215332e+00,1.990326881408691406e+01
-1.886504054069519043e+00,1.861225318908691406e+01
-1.885490059852600098e+00,3.295624542236328125e+01
-1.882542014122009277e+00,1.743363952636718750e+01
-1.881234049797058105e+00,8.994504928588867188e+00
-1.880900025367736816e+00,2.852689514160156250e+02
-1.880292057991027832e+00,3.471881866455078125e+01
-1.879781961441040039e+00,3.618482208251953125e+01
-1.879482030868530273e+00,5.320427246093750000e+02
-1.876206040382385254e+00,1.626978302001953125e+01
-1.875712037086486816e+00,2.130840301513671875e+01
-1.875552058219909668e+00,2.130840301513671875e+01
-1.875074028968811035e+00,1.743363952636718750e+01
-1.874665975570678711e+00,1.937243347167968750e+02
-1.874340057373046875e+00,2.419443702697753906e+01
-1.873304009437561035e+00,1.879510040283203125e+02
-1.873092055320739746e+00,5.982788848876953125e+01
-1.872902035713195801e+00,3.295624542236328125e+01
-1.872449994087219238e+00,1.287287597656250000e+02
-1.869086027145385742e+00,3.800060119628906250e+02
-1.868620038032531738e+00,8.453000488281250000e+02
-1.867923974990844727e+00,9.831112670898437500e+01
-1.864822030067443848e+00,2.130840301513671875e+01
-1.863960027694702148e+00,2.537485961914062500e+02
-1.863862037658691406e+00,9.161827087402343750e+01
-1.862534046173095703e+00,1.399611663818359375e+01
-1.859861969947814941e+00,1.079786872863769531e+01
-1.858422040939331055e+00,1.399611663818359375e+01
-1.858306050300598145e+00,1.990326881408691406e+01
-1.857298016548156738e+00,3.295624542236328125e+01
-1.856384038925170898e+00,1.089424057006835938e+02
-1.856324076652526855e+00,2.419443702697753906e+01
-1.855561971664428711e+00,3.471881866455078125e+01
-1.853088021278381348e+00,3.295624542236328125e+01
-1.852609992027282715e+00,3.471881866455078125e+01
-1.851482033729553223e+00,8.204479980468750000e+01
-1.850777983665466309e+00,1.990326881408691406e+01
-1.850183963775634766e+00,3.909275817871093750e+02
-1.848176002502441406e+00,1.743363952636718750e+01
-1.846330046653747559e+00,1.743363952636718750e+01
-1.846294045448303223e+00,3.773469543457031250e+01
-1.846284031867980957e+00,1.288757133483886719e+01
-1.845298051834106445e+00,4.283148956298828125e+01
-1.843055963516235352e+00,2.390860137939453125e+02
-1.841863989830017090e+00,6.107752685546875000e+02
-1.841755986213684082e+00,9.575333251953125000e+02
-1.841179966926574707e+00,2.273539352416992188e+01
-1.840638041496276855e+00,1.512323379516601562e+01
-1.839818000793457031e+00,3.471881866455078125e+01
-1.839742064476013184e+00,2.273539352416992188e+01
-1.839725971221923828e+00,3.940474700927734375e+01
-1.839493989944458008e+00,1.626978302001953125e+01
-1.838106036186218262e+00,1.079786872863769531e+01
-1.837198019027709961e+00,1.512323379516601562e+01
-1.836035966873168945e+00,9.575333251953125000e+02
-1.834609985351562500e+00,9.491123962402343750e+01
-1.832566022872924805e+00,2.186569824218750000e+02
-1.831413984298706055e+00,1.464544677734375000e+02
-1.830538034439086914e+00,5.748591613769531250e+01
-1.829918026924133301e+00,3.093723678588867188e+01
-1.829872012138366699e+00,4.110414886474609375e+01
-1.829851984977722168e+00,3.093723678588867188e+01
-1.828842043876647949e+00,1.743363952636718750e+01
-1.828124046325683594e+00,3.093723678588867188e+01
-1.827618002891540527e+00,4.867224121093750000e+01
-1.827322006225585938e+00,8.204479980468750000e+01
-1.826156020164489746e+00,5.070766067504882812e+01
-1.826130032539367676e+00,1.089424057006835938e+02
-1.824849963188171387e+00,1.245390396118164062e+02
-1.824638009071350098e+00,1.487994018554687500e+03
-1.824386000633239746e+00,3.093723678588867188e+01
-1.823106050491333008e+00,2.463507690429687500e+02
-1.822775959968566895e+00,1.559258728027343750e+02
-1.822162032127380371e+00,1.626978302001953125e+01
-1.821578025817871094e+00,3.471881866455078125e+01
-1.820934057235717773e+00,1.743363952636718750e+01
-1.820693969726562500e+00,1.823033294677734375e+02
-1.820412039756774902e+00,1.626978302001953125e+01
-1.820124030113220215e+00,6.229805755615234375e+01
-1.819210052490234375e+00,3.109621887207031250e+02
-1.818892002105712891e+00,2.273539352416992188e+01
-1.818781971931457520e+00,2.725059127807617188e+01
-1.817262053489685059e+00,3.471881866455078125e+01
-1.815386056900024414e+00,9.575333251953125000e+02
-1.815072059631347656e+00,2.419443702697753906e+01
-1.813001990318298340e+00,2.273539352416992188e+01
-1.808529973030090332e+00,1.743363952636718750e+01
-1.807307958602905273e+00,1.053256225585937500e+02
-1.806288003921508789e+00,7.177649497985839844e+00
-1.806282043457031250e+00,3.773469543457031250e+01
-1.805528044700622559e+00,6.750956726074218750e+01
-1.805096030235290527e+00,4.283148956298828125e+01
-1.804136037826538086e+00,5.287234115600585938e+01
-1.803063988685607910e+00,1.179323101043701172e+01
-1.802880048751831055e+00,2.898980712890625000e+01
-1.802521944046020508e+00,5.982788848876953125e+01
-1.801373958587646484e+00,7.024769592285156250e+01
-1.801219940185546875e+00,1.288757133483886719e+01
-1.800225973129272461e+00,1.743363952636718750e+01
-1.799571990966796875e+00,1.861225318908691406e+01
-1.799280047416687012e+00,5.287234115600585938e+01
-1.798606038093566895e+00,7.177649497985839844e+00
-1.795863986015319824e+00,5.780732421875000000e+02
-1.795843958854675293e+00,8.089303970336914062e+00
-1.794360041618347168e+00,1.626978302001953125e+01
-1.794082045555114746e+00,2.419443702697753906e+01
-1.793673992156982422e+00,7.597378540039062500e+01
-1.793074011802673340e+00,4.867224121093750000e+01
-1.790711998939514160e+00,1.823033294677734375e+02
-1.790300011634826660e+00,5.287234115600585938e+01
-1.789927959442138672e+00,7.024769592285156250e+01
-1.789131999015808105e+00,1.861225318908691406e+01
-1.788911938667297363e+00,1.288757133483886719e+01
-1.788884043693542480e+00,4.760404968261718750e+02
-1.788776040077209473e+00,5.070766067504882812e+01
-1.788553953170776367e+00,1.126704330444335938e+02
-1.788504004478454590e+00,1.079786872863769531e+01
-1.788486003875732422e+00,9.575333251953125000e+02
-1.788326025009155273e+00,1.512323379516601562e+01
-1.788175940513610840e+00,1.287287597656250000e+02
-1.787551999092102051e+00,6.277309570312500000e+02
-1.787358045578002930e+00,4.283148956298828125e+01
-1.787014007568359375e+00,2.725059127807617188e+01
-1.786394000053405762e+00,4.468425750732421875e+01
-1.786023974418640137e+00,3.618482208251953125e+01
-1.784924030303955078e+00,2.569601058959960938e+01
-1.784474015235900879e+00,1.997373962402343750e+02
-1.782814025878906250e+00,2.273539352416992188e+01
-1.782657980918884277e+00,2.320687866210937500e+02
-1.781700015068054199e+00,3.773469543457031250e+01
-1.781254053115844727e+00,2.898980712890625000e+01
-1.780778050422668457e+00,6.256464004516601562e+00
-1.780616044998168945e+00,2.273539352416992188e+01
-1.780205965042114258e+00,1.399611663818359375e+01
-1.779961943626403809e+00,2.898980712890625000e+01
-1.779744029045104980e+00,6.256464004516601562e+00
-1.779726028442382812e+00,2.058775939941406250e+02
-1.779351949691772461e+00,4.468425750732421875e+01
-1.778725981712341309e+00,3.471881866455078125e+01
-1.778316020965576172e+00,3.800060119628906250e+02
-1.777313947677612305e+00,1.487994018554687500e+03
-1.776808023452758789e+00,1.487994018554687500e+03
-1.776363968849182129e+00,5.623271484375000000e+02
-1.775050044059753418e+00,2.419443702697753906e+01
-1.773995995521545410e+00,1.179323101043701172e+01
-1.773057937622070312e+00,5.287234115600585938e+01
-1.772014021873474121e+00,4.468425750732421875e+01
-1.771468043327331543e+00,1.626978302001953125e+01
-1.771188020706176758e+00,1.512323379516601562e+01
-1.771067976951599121e+00,6.489521789550781250e+01
-1.771028041839599609e+00,1.179323101043701172e+01
-1.770498037338256836e+00,1.399611663818359375e+01
-1.768319964408874512e+00,1.399611663818359375e+01
-1.768275976181030273e+00,2.419443702697753906e+01
-1.767557978630065918e+00,6.489521789550781250e+01
-1.766119956970214844e+00,1.990326881408691406e+01
-1.765933990478515625e+00,1.512323379516601562e+01
-1.765748023986816406e+00,1.288757133483886719e+01
-1.764742016792297363e+00,1.165113525390625000e+02
-1.762874007225036621e+00,1.990326881408691406e+01
-1.762369990348815918e+00,9.575333251953125000e+02
-1.760085940361022949e+00,1.861225318908691406e+01
-1.757905960083007812e+00,3.773469543457031250e+01
-1.756778001785278320e+00,2.130840301513671875e+01
