times,energies
-1.997111976146697998e+00,9.647219238281250000e+02
-1.997067987918853760e+00,2.902580261230468750e+01
-1.996905982494354248e+00,1.305617675781250000e+02
-1.996544003486633301e+00,1.404008293151855469e+01
-1.996273994445800781e+00,2.561076736450195312e+01
-1.995177984237670898e+00,2.276460266113281250e+01
-1.992837965488433838e+00,2.561076736450195312e+01
-1.992335975170135498e+00,1.740179824829101562e+01
-1.991299986839294434e+00,3.470750427246093750e+01
-1.987969994544982910e+00,1.865882873535156250e+01
-1.987147986888885498e+00,1.090691947937011719e+01
-1.986768007278442383e+00,1.297519111633300781e+01
-1.986696004867553711e+00,9.617983245849609375e+01
-1.986378014087677002e+00,1.404008293151855469e+01
-1.986176013946533203e+00,5.793784332275390625e+01
-1.984847962856292725e+00,6.555400085449218750e+01
-1.984766006469726562e+00,2.722091102600097656e+01
-1.984712004661560059e+00,9.647219238281250000e+02
-1.984517991542816162e+00,1.740179824829101562e+01
-1.984399974346160889e+00,1.513425540924072266e+01
-1.984023988246917725e+00,2.416760635375976562e+01
-1.983745992183685303e+00,3.295500183105468750e+01
-1.983523964881896973e+00,3.624359130859375000e+01
-1.983042001724243164e+00,2.902580261230468750e+01
-1.982612013816833496e+00,4.712752342224121094e+00
-1.982205986976623535e+00,1.067132720947265625e+02
-1.981559991836547852e+00,7.405684471130371094e+00
-1.981329977512359619e+00,1.513425540924072266e+01
-1.981040000915527344e+00,1.740179824829101562e+01
-1.980787992477416992e+00,1.625698280334472656e+01
-1.980473995208740234e+00,9.123134613037109375e+00
-1.979901969432830811e+00,1.090691947937011719e+01
-1.979731976985931396e+00,1.740179824829101562e+01
-1.978049993515014648e+00,1.305617675781250000e+02
-1.977818012237548828e+00,1.968504638671875000e+02
-1.977154016494750977e+00,5.332981109619140625e+01
-1.977126002311706543e+00,3.786674499511718750e+01
-1.976907968521118164e+00,1.625698280334472656e+01
-1.976867973804473877e+00,1.865882873535156250e+01
-1.976170003414154053e+00,1.865882873535156250e+01
-1.974869966506958008e+00,1.865882873535156250e+01
-1.974281966686248779e+00,5.106654739379882812e+01
-1.973457992076873779e+00,2.561076736450195312e+01
-1.973335981369018555e+00,3.094463729858398438e+01
-1.971928000450134277e+00,1.908576354980468750e+02
-1.971249997615814209e+00,9.647219238281250000e+02
-1.971059978008270264e+00,2.002087402343750000e+01
-1.970340013504028320e+00,1.908576354980468750e+02
-1.970317959785461426e+00,2.276460266113281250e+01
-1.970297992229461670e+00,2.722091102600097656e+01
-1.970164000988006592e+00,5.793784332275390625e+01
-1.969205975532531738e+00,5.106654739379882812e+01
-1.969201982021331787e+00,4.302062606811523438e+01
-1.968829989433288574e+00,1.262952575683593750e+02
-1.968293964862823486e+00,3.786674499511718750e+01
-1.967512011528015137e+00,2.722091102600097656e+01
-1.967319965362548828e+00,1.625698280334472656e+01
-1.967148005962371826e+00,1.297519111633300781e+01
-1.964289963245391846e+00,1.740179824829101562e+01
-1.964139997959136963e+00,2.722091102600097656e+01
-1.962866008281707764e+00,3.624359130859375000e+01
-1.962808012962341309e+00,7.396885681152343750e+01
-1.962484002113342285e+00,1.090691947937011719e+01
-1.961907982826232910e+00,5.562117767333984375e+01
-1.961695969104766846e+00,2.138710975646972656e+01
-1.960146009922027588e+00,1.438618316650390625e+02
-1.959785997867584229e+00,1.181183471679687500e+02
-1.958805978298187256e+00,1.404008293151855469e+01
-1.958512008190155029e+00,2.291251373291015625e+02
-1.958027958869934082e+00,2.508133544921875000e+02
-1.957751989364624023e+00,9.280677795410156250e+01
-1.956019997596740723e+00,2.722091102600097656e+01
-1.955205976963043213e+00,9.617983245849609375e+01
-1.955049991607666016e+00,6.555400085449218750e+01
-1.954205989837646484e+00,1.221479415893554688e+02
-1.952659964561462402e+00,2.561076736450195312e+01
-1.952235996723175049e+00,2.138710975646972656e+01
-1.951849997043609619e+00,1.491750000000000000e+03
-1.951131999492645264e+00,6.528241634368896484e+00
-1.950675964355468750e+00,9.647219238281250000e+02
-1.949880003929138184e+00,2.157264709472656250e+02
-1.949039995670318604e+00,1.485004425048828125e+02
-1.948880016803741455e+00,2.276460266113281250e+01
-1.948019981384277344e+00,2.902580261230468750e+01
-1.947941958904266357e+00,3.624359130859375000e+01
-1.947865962982177734e+00,4.884934082031250000e+02
-1.947654008865356445e+00,2.583563232421875000e+02
-1.947484016418457031e+00,2.002087402343750000e+01
-1.946923971176147461e+00,6.288797607421875000e+02
-1.946269989013671875e+00,5.562117767333984375e+01
-1.945743978023529053e+00,1.513425540924072266e+01
-1.945703983306884766e+00,2.561076736450195312e+01
-1.945011973381042480e+00,4.884934082031250000e+02
-1.943838000297546387e+00,9.647219238281250000e+02
-1.943679988384246826e+00,2.276460266113281250e+01
-1.940213978290557861e+00,2.138710975646972656e+01
-1.938993990421295166e+00,5.562117767333984375e+01
-1.938481986522674561e+00,3.470750427246093750e+01
-1.936985969543457031e+00,9.617983245849609375e+01
-1.936465978622436523e+00,2.416760635375976562e+01
-1.936069965362548828e+00,6.295931243896484375e+01
-1.935469985008239746e+00,9.972408294677734375e+00
-1.933878004550933838e+00,1.193346977233886719e+01
-1.932684004306793213e+00,5.332981109619140625e+01
-1.931270003318786621e+00,1.262952575683593750e+02
-1.930537998676300049e+00,4.893421936035156250e+01
-1.927255988121032715e+00,1.625698280334472656e+01
-1.926948010921478271e+00,9.965730285644531250e+01
-1.924987971782684326e+00,1.740179824829101562e+01
-1.924715995788574219e+00,3.624359130859375000e+01
-1.923623979091644287e+00,2.138710975646972656e+01
-1.923489987850189209e+00,6.528241634368896484e+00
-1.923375964164733887e+00,1.865882873535156250e+01
-1.920910000801086426e+00,2.722091102600097656e+01
-1.920264005661010742e+00,2.902580261230468750e+01
-1.917966008186340332e+00,2.361411437988281250e+02
-1.916989982128143311e+00,4.302062606811523438e+01
-1.916763961315155029e+00,2.138710975646972656e+01
-1.916145980358123779e+00,2.002087402343750000e+01
-1.915261983871459961e+00,1.865882873535156250e+01
-1.915048003196716309e+00,7.405684471130371094e+00
-1.914891958236694336e+00,1.794838562011718750e+02
-1.914493978023529053e+00,2.276460266113281250e+01
-1.914241969585418701e+00,5.793784332275390625e+01
-1.913410007953643799e+00,1.193346977233886719e+01
-1.913258016109466553e+00,1.297519111633300781e+01
-1.912585973739624023e+00,1.031317596435546875e+02
-1.912325978279113770e+00,2.416760635375976562e+01
-1.910867989063262939e+00,7.396885681152343750e+01
-1.908262014389038086e+00,3.470750427246093750e+01
-1.906911969184875488e+00,9.972408294677734375e+00
-1.905113995075225830e+00,7.631894531250000000e+02
-1.903194010257720947e+00,1.104035034179687500e+02
-1.903090000152587891e+00,1.221479415893554688e+02
-1.902471959590911865e+00,7.405684471130371094e+00
-1.902390003204345703e+00,1.513425540924072266e+01
-1.902065992355346680e+00,5.793784332275390625e+01
-1.900642037391662598e+00,2.902580261230468750e+01
-1.899830043315887451e+00,2.722091102600097656e+01
-1.898880004882812500e+00,2.434086456298828125e+02
-1.898012042045593262e+00,1.794838562011718750e+02
-1.897334039211273193e+00,2.561076736450195312e+01
-1.895404040813446045e+00,2.561076736450195312e+01
-1.895280003547668457e+00,4.120832824707031250e+01
-1.895027995109558105e+00,2.138710975646972656e+01
-1.894592046737670898e+00,1.181183471679687500e+02
-1.894360005855560303e+00,4.000657653808593750e+02
-1.894130051136016846e+00,1.349479064941406250e+02
-1.889440000057220459e+00,1.491750000000000000e+03
-1.888025999069213867e+00,3.470750427246093750e+01
-1.887838006019592285e+00,6.295931243896484375e+01
-1.886550009250640869e+00,3.295500183105468750e+01
-1.886099994182586670e+00,1.740179824829101562e+01
-1.885695993900299072e+00,1.739880065917968750e+02
-1.885136008262634277e+00,1.297519111633300781e+01
-1.884818017482757568e+00,2.002087402343750000e+01
-1.884720027446746826e+00,8.308625793457031250e+01
-1.884112000465393066e+00,9.617983245849609375e+01
-1.883940041065216064e+00,9.123134613037109375e+00
-1.881310045719146729e+00,7.223305664062500000e+02
-1.881234049797058105e+00,2.223588256835937500e+02
-1.880608022212982178e+00,1.513425540924072266e+01
-1.879130005836486816e+00,5.106654739379882812e+01
-1.878718018531799316e+00,3.094463729858398438e+01
-1.878090023994445801e+00,3.295500183105468750e+01
-1.877892017364501953e+00,1.404008293151855469e+01
-1.876417994499206543e+00,4.693247222900390625e+01
-1.875450015068054199e+00,3.624359130859375000e+01
-1.875418007373809814e+00,4.893421936035156250e+01
-1.875398039817810059e+00,2.002087402343750000e+01
-1.875258028507232666e+00,4.693247222900390625e+01
-1.872593998908996582e+00,1.865882873535156250e+01
-1.872402012348175049e+00,2.029732055664062500e+02
-1.871932029724121094e+00,9.647219238281250000e+02
-1.870826005935668945e+00,1.297519111633300781e+01
-1.870476007461547852e+00,3.952217102050781250e+01
-1.870425999164581299e+00,2.002087402343750000e+01
-1.868942022323608398e+00,1.485004425048828125e+02
-1.868530035018920898e+00,7.111657714843750000e+01
-1.867102026939392090e+00,8.308625793457031250e+01
-1.866212010383605957e+00,8.953706359863281250e+01
-1.864800035953521729e+00,1.625698280334472656e+01
-1.863526046276092529e+00,2.138710975646972656e+01
-1.862982034683227539e+00,3.624359130859375000e+01
-1.860922038555145264e+00,2.416760635375976562e+01
-1.860918045043945312e+00,5.106654739379882812e+01
-1.860692024230957031e+00,2.157264709472656250e+02
-1.859836041927337646e+00,2.902580261230468750e+01
-1.858252048492431641e+00,1.221479415893554688e+02
-1.857516050338745117e+00,3.624359130859375000e+01
-1.855594038963317871e+00,6.827404785156250000e+01
-1.855379998683929443e+00,1.625698280334472656e+01
-1.854252040386199951e+00,2.722091102600097656e+01
-1.852022051811218262e+00,8.001367187500000000e+01
-1.851840019226074219e+00,7.693621826171875000e+01
-1.851464033126831055e+00,1.625698280334472656e+01
-1.851083993911743164e+00,2.002087402343750000e+01
-1.850513994693756104e+00,2.276460266113281250e+01
-1.850192010402679443e+00,1.625698280334472656e+01
-1.847732007503509521e+00,2.138710975646972656e+01
-1.842408001422882080e+00,3.295500183105468750e+01
-1.842168033123016357e+00,1.404008293151855469e+01
-1.841518044471740723e+00,3.094463729858398438e+01
-1.841336011886596680e+00,1.625698280334472656e+01
-1.841114044189453125e+00,1.865882873535156250e+01
-1.840212047100067139e+00,1.193346977233886719e+01
-1.840066015720367432e+00,9.280677795410156250e+01
-1.839694023132324219e+00,2.661546936035156250e+02
