times,energies
-1.998405933380126953e+00,1.131957054138183594e+01
-1.997097969055175781e+00,1.490969604492187500e+03
-1.996307969093322754e+00,2.779288291931152344e+01
-1.995471954345703125e+00,3.338166046142578125e+01
-1.994611978530883789e+00,6.232500457763671875e+01
-1.994269967079162598e+00,2.324016571044921875e+01
-1.993663907051086426e+00,6.232500457763671875e+01
-1.993435978889465332e+00,3.144157791137695312e+01
-1.989631891250610352e+00,5.532322692871093750e+01
-1.989513993263244629e+00,2.040498962402343750e+02
-1.987525939941406250e+00,2.040498962402343750e+02
-1.987061858177185059e+00,2.471428108215332031e+01
-1.986125946044921875e+00,4.694122314453125000e+01
-1.984489917755126953e+00,7.216356811523437500e+02
-1.984303951263427734e+00,5.532322692871093750e+01
-1.982789874076843262e+00,3.806870269775390625e+01
-1.980591893196105957e+00,9.632219238281250000e+02
-1.980587959289550781e+00,4.498184967041015625e+01
-1.980583906173706055e+00,4.142806243896484375e+01
-1.980511903762817383e+00,2.040061759948730469e+01
-1.975753903388977051e+00,2.180372238159179688e+01
-1.974843859672546387e+00,2.167604675292968750e+02
-1.974243879318237305e+00,3.144157791137695312e+01
-1.972883939743041992e+00,2.040061759948730469e+01
-1.972863912582397461e+00,1.045575866699218750e+02
-1.968107938766479492e+00,9.632219238281250000e+02
-1.967747926712036133e+00,1.497579345703125000e+02
-1.967211961746215820e+00,6.829212646484375000e+02
-1.966687917709350586e+00,1.490969604492187500e+03
-1.965947866439819336e+00,1.276256866455078125e+02
-1.965883970260620117e+00,1.796339797973632812e+01
-1.965727925300598145e+00,1.045575866699218750e+02
-1.965635895729064941e+00,2.952544021606445312e+01
-1.964385867118835449e+00,1.039695930480957031e+01
-1.964319944381713867e+00,1.117912597656250000e+02
-1.963685870170593262e+00,3.806870269775390625e+01
-1.963207960128784180e+00,1.011060943603515625e+02
-1.963107943534851074e+00,1.490969604492187500e+03
-1.962401866912841797e+00,5.306610870361328125e+01
-1.961847901344299316e+00,2.324016571044921875e+01
-1.961411952972412109e+00,1.979475860595703125e+02
-1.960957884788513184e+00,4.750022583007812500e+02
-1.960339903831481934e+00,3.180281372070312500e+02
-1.959565877914428711e+00,9.632219238281250000e+02
-1.959515929222106934e+00,7.011546325683593750e+01
-1.958325862884521484e+00,6.743304443359375000e+01
-1.958301901817321777e+00,3.144157791137695312e+01
-1.955147862434387207e+00,2.040061759948730469e+01
-1.953485965728759766e+00,8.552044868469238281e+00
-1.953377962112426758e+00,1.796339797973632812e+01
-1.951645970344543457e+00,9.632219238281250000e+02
-1.949961900711059570e+00,1.806387939453125000e+02
-1.949775934219360352e+00,2.040061759948730469e+01
-1.948371887207031250e+00,7.291622924804687500e+01
-1.948147892951965332e+00,9.474729537963867188e+00
-1.947587966918945312e+00,1.594813842773437500e+02
-1.946419954299926758e+00,4.892572402954101562e+01
-1.945805907249450684e+00,1.862429504394531250e+02
-1.945559859275817871e+00,2.670189819335937500e+02
-1.945549964904785156e+00,3.651790237426757812e+01
-1.944439888000488281e+00,1.912292480468750000e+01
-1.943795919418334961e+00,5.093370819091796875e+01
-1.943609952926635742e+00,9.632219238281250000e+02
-1.941953897476196289e+00,7.572502136230468750e+01
-1.941255927085876465e+00,1.194759140014648438e+02
-1.941137909889221191e+00,9.431228637695312500e+01
-1.940577864646911621e+00,2.592469787597656250e+02
-1.940345883369445801e+00,1.568694114685058594e+01
-1.938785910606384277e+00,7.291622924804687500e+01
-1.938349962234497070e+00,7.572502136230468750e+01
-1.937415957450866699e+00,2.040061759948730469e+01
-1.936925888061523438e+00,7.864647674560546875e+01
-1.936685919761657715e+00,2.040061759948730469e+01
-1.932655930519104004e+00,2.443497009277343750e+02
-1.931341886520385742e+00,3.338166046142578125e+01
-1.931109905242919922e+00,1.362499694824218750e+02
-1.930621862411499023e+00,1.318782196044921875e+02
-1.929843902587890625e+00,2.040061759948730469e+01
-1.929413914680480957e+00,4.750022583007812500e+02
-1.928189873695373535e+00,1.456407165527343750e+01
-1.928019881248474121e+00,4.142806243896484375e+01
-1.927423954010009766e+00,2.779288291931152344e+01
-1.927335858345031738e+00,2.040061759948730469e+01
-1.926207900047302246e+00,2.324016571044921875e+01
-1.925355911254882812e+00,1.039695930480957031e+01
-1.925201892852783203e+00,3.469140930175781250e+02
-1.924799919128417969e+00,1.919747314453125000e+02
-1.924393892288208008e+00,4.489103088378906250e+02
-1.922887921333312988e+00,6.743304443359375000e+01
-1.922477960586547852e+00,8.552044868469238281e+00
-1.922317862510681152e+00,2.952544021606445312e+01
-1.921407938003540039e+00,1.344775199890136719e+01
-1.920055866241455078e+00,2.371066589355468750e+02
-1.917581915855407715e+00,9.107595062255859375e+01
-1.916645884513854980e+00,3.338166046142578125e+01
-1.914307951927185059e+00,6.462297363281250000e+02
-1.914189934730529785e+00,4.750022583007812500e+02
-1.913807868957519531e+00,2.832164916992187500e+02
-1.911459922790527344e+00,9.632219238281250000e+02
-1.908945918083190918e+00,3.144157791137695312e+01
-1.908779859542846680e+00,1.155763854980468750e+02
-1.908105969429016113e+00,1.681906127929687500e+01
-1.907793879508972168e+00,3.506946563720703125e+01
-1.905767917633056641e+00,7.291622924804687500e+01
-1.904845952987670898e+00,1.344775199890136719e+01
