times,energies
-1.999341964721679688e+00,3.338166046142578125e+01
-1.998305916786193848e+00,2.952544021606445312e+01
-1.997563958168029785e+00,2.180372238159179688e+01
-1.997539997100830078e+00,7.291622924804687500e+01
-1.995075941085815430e+00,5.990180969238281250e+01
-1.991489887237548828e+00,5.093370819091796875e+01
-1.991381883621215820e+00,1.796339797973632812e+01
-1.990625977516174316e+00,1.490969604492187500e+03
-1.989497900009155273e+00,2.779288291931152344e+01
-1.988745927810668945e+00,1.344775199890136719e+01
-1.988319993019104004e+00,6.113166503906250000e+02
-1.987246036529541016e+00,3.892134094238281250e+02
-1.987156033515930176e+00,1.681906127929687500e+01
-1.986406087875366211e+00,2.040061759948730469e+01
-1.986353993415832520e+00,7.291622924804687500e+01
-1.985141992568969727e+00,1.276256866455078125e+02
-1.985082030296325684e+00,3.144157791137695312e+01
-1.984912037849426270e+00,5.306610870361328125e+01
-1.984441995620727539e+00,3.273895568847656250e+02
-1.982326030731201172e+00,1.751611938476562500e+02
-1.980672001838684082e+00,1.490969604492187500e+03
-1.980642080307006836e+00,1.233600234985351562e+01
-1.980272054672241211e+00,1.490969604492187500e+03
-1.979542016983032227e+00,3.144157791137695312e+01
-1.978340029716491699e+00,5.306610870361328125e+01
-1.977886080741882324e+00,3.144157791137695312e+01
-1.977544069290161133e+00,2.180372238159179688e+01
-1.977390050888061523e+00,3.273895568847656250e+02
-1.976212024688720703e+00,4.142806243896484375e+01
-1.975058078765869141e+00,1.490969604492187500e+03
-1.974704027175903320e+00,9.107595062255859375e+01
-1.973772048950195312e+00,3.806870269775390625e+01
-1.971644043922424316e+00,2.324016571044921875e+01
-1.971068024635314941e+00,2.324016571044921875e+01
-1.968891978263854980e+00,3.000988769531250000e+02
-1.968296051025390625e+00,2.040061759948730469e+01
-1.967588067054748535e+00,1.796339797973632812e+01
-1.967434048652648926e+00,2.517294464111328125e+02
-1.965034008026123047e+00,9.474729537963867188e+00
-1.964848041534423828e+00,4.694122314453125000e+01
-1.964506030082702637e+00,2.180372238159179688e+01
-1.962852001190185547e+00,9.474729537963867188e+00
-1.960602045059204102e+00,4.618145446777343750e+02
-1.960219979286193848e+00,2.779288291931152344e+01
-1.956588029861450195e+00,1.594813842773437500e+02
-1.956452012062072754e+00,3.651790237426757812e+01
-1.956430077552795410e+00,9.765538024902343750e+01
-1.956300020217895508e+00,2.471428108215332031e+01
-1.956258058547973633e+00,1.451345977783203125e+02
-1.955486059188842773e+00,3.144157791137695312e+01
-1.954456090927124023e+00,4.362887268066406250e+02
-1.950908064842224121e+00,4.892572402954101562e+01
-1.950450062751770020e+00,4.498184967041015625e+01
-1.949732065200805664e+00,5.306610870361328125e+01
-1.949716091156005859e+00,3.338166046142578125e+01
-1.948190093040466309e+00,1.451345977783203125e+02
-1.948184013366699219e+00,1.751611938476562500e+02
-1.947924017906188965e+00,1.912292480468750000e+01
-1.947476029396057129e+00,2.952544021606445312e+01
-1.947346091270446777e+00,9.632219238281250000e+02
-1.946861982345581055e+00,3.144157791137695312e+01
-1.946562051773071289e+00,1.796339797973632812e+01
-1.945976018905639648e+00,2.167604675292968750e+02
-1.945749998092651367e+00,1.806387939453125000e+02
-1.943874001502990723e+00,3.651790237426757812e+01
-1.943158030509948730e+00,7.011546325683593750e+01
-1.941442012786865234e+00,9.632219238281250000e+02
-1.940710067749023438e+00,4.885980529785156250e+02
-1.939761996269226074e+00,2.952544021606445312e+01
-1.937960028648376465e+00,8.552044868469238281e+00
-1.937536001205444336e+00,5.532322692871093750e+01
-1.934221982955932617e+00,4.694122314453125000e+01
-1.934010028839111328e+00,2.779288291931152344e+01
-1.933912038803100586e+00,1.862429504394531250e+02
-1.930747985839843750e+00,6.743304443359375000e+01
-1.930667996406555176e+00,1.456407165527343750e+01
-1.929903984069824219e+00,6.232500457763671875e+01
-1.929678082466125488e+00,1.131957054138183594e+01
-1.929658055305480957e+00,1.344775199890136719e+01
-1.929108023643493652e+00,1.912292480468750000e+01
-1.929040074348449707e+00,8.470481109619140625e+01
-1.928496003150939941e+00,1.406320953369140625e+02
-1.927420020103454590e+00,2.180372238159179688e+01
-1.927278041839599609e+00,3.338166046142578125e+01
-1.926828026771545410e+00,1.233600234985351562e+01
-1.925328016281127930e+00,1.568694114685058594e+01
-1.923182010650634766e+00,7.011546325683593750e+01
-1.923117995262145996e+00,2.102827148437500000e+02
-1.919352054595947266e+00,7.216356811523437500e+02
-1.919228076934814453e+00,7.291622924804687500e+01
-1.917994022369384766e+00,2.040061759948730469e+01
-1.917972087860107422e+00,8.783769226074218750e+01
-1.917880058288574219e+00,1.155763854980468750e+02
-1.916375994682312012e+00,5.760251617431640625e+01
-1.916332006454467773e+00,9.107595062255859375e+01
-1.915654063224792480e+00,1.497579345703125000e+02
-1.915426015853881836e+00,3.651790237426757812e+01
-1.913648009300231934e+00,9.632219238281250000e+02
-1.911800026893615723e+00,2.301142120361328125e+02
-1.911122083663940430e+00,3.338166046142578125e+01
-1.909326076507568359e+00,3.651790237426757812e+01
-1.909246087074279785e+00,8.167681884765625000e+01
-1.909030079841613770e+00,7.572502136230468750e+01
-1.907662034034729004e+00,1.194759140014648438e+02
-1.907642006874084473e+00,3.180281372070312500e+02
-1.906022071838378906e+00,2.952544021606445312e+01
-1.905358076095581055e+00,3.651790237426757812e+01
-1.903732061386108398e+00,6.487118530273437500e+01
-1.903573989868164062e+00,1.233600234985351562e+01
-1.902276039123535156e+00,4.750022583007812500e+02
-1.902184009552001953e+00,2.180372238159179688e+01
-1.902068018913269043e+00,2.324016571044921875e+01
-1.901705980300903320e+00,3.180281372070312500e+02
-1.901090025901794434e+00,2.180372238159179688e+01
-1.899595975875854492e+00,2.952544021606445312e+01
-1.899464011192321777e+00,3.338166046142578125e+01
-1.899353981018066406e+00,1.912292480468750000e+01
