times,energies
-1.997195959091186523e+00,3.259079742431640625e+01
-1.996937990188598633e+00,1.274883842468261719e+01
-1.996098041534423828e+00,3.259079742431640625e+01
-1.995084047317504883e+00,1.274883842468261719e+01
-1.994220018386840820e+00,5.762459564208984375e+01
-1.994135975837707520e+00,2.029998474121093750e+02
-1.993900060653686523e+00,9.769564628601074219e+00
-1.993837952613830566e+00,8.920928955078125000e+01
-1.993597984313964844e+00,1.488277587890625000e+03
-1.993376016616821289e+00,2.107699012756347656e+01
-1.992424011230468750e+00,2.741371459960937500e+02
-1.992285966873168945e+00,1.488277587890625000e+03
-1.992071986198425293e+00,1.836235046386718750e+01
-1.989012002944946289e+00,1.069853591918945312e+01
-1.988556027412414551e+00,1.488277587890625000e+03
-1.987792015075683594e+00,1.971565628051757812e+01
-1.987014055252075195e+00,2.867794799804687500e+01
-1.986906051635742188e+00,1.968744812011718750e+02
-1.984941959381103516e+00,2.384950256347656250e+01
-1.984303951263427734e+00,6.522111511230468750e+01
-1.984225988388061523e+00,1.711761856079101562e+01
-1.983594059944152832e+00,3.259079742431640625e+01
-1.983528017997741699e+00,3.597938919067382812e+01
-1.983198046684265137e+00,3.057554244995117188e+01
-1.983175992965698242e+00,2.384950256347656250e+01
-1.980008006095886230e+00,1.836235046386718750e+01
-1.978085994720458984e+00,1.171727943420410156e+01
-1.976986050605773926e+00,2.107699012756347656e+01
-1.975273966789245605e+00,1.908772277832031250e+02
-1.972471952438354492e+00,5.151763916015625000e+02
-1.972272038459777832e+00,2.528687667846679688e+01
-1.971699953079223633e+00,2.528687667846679688e+01
-1.968770027160644531e+00,7.212508201599121094e+00
-1.967854022979736328e+00,6.793571472167968750e+01
-1.966940045356750488e+00,1.851203002929687500e+02
-1.966825962066650391e+00,1.794898376464843750e+02
-1.966714024543762207e+00,5.443855285644531250e+00
-1.963647961616516113e+00,3.597938919067382812e+01
-1.960666060447692871e+00,2.245072937011718750e+01
-1.958474040031433105e+00,5.602269287109375000e+02
-1.957836031913757324e+00,3.597938919067382812e+01
-1.957831978797912598e+00,4.870481567382812500e+02
-1.957569956779479980e+00,2.107699012756347656e+01
-1.956954002380371094e+00,1.274883842468261719e+01
-1.953410029411315918e+00,1.836235046386718750e+01
-1.952478051185607910e+00,6.006422424316406250e+01
-1.950582027435302734e+00,1.274883842468261719e+01
-1.950572013854980469e+00,1.028586120605468750e+02
-1.949138045310974121e+00,5.443855285644531250e+00
-1.948217988014221191e+00,1.582175598144531250e+02
-1.947839975357055664e+00,3.925538253784179688e+01
-1.945441961288452148e+00,1.971565628051757812e+01
-1.942296028137207031e+00,2.384950256347656250e+01
-1.941364049911499023e+00,4.093904876708984375e+01
-1.941256046295166016e+00,6.337488174438476562e+00
-1.940546035766601562e+00,2.867794799804687500e+01
-1.940531969070434570e+00,2.029998474121093750e+02
-1.940503954887390137e+00,9.579802246093750000e+02
