times,energies
-1.998528003692626953e+00,1.297519111633300781e+01
-1.997925996780395508e+00,9.647219238281250000e+02
-1.997868061065673828e+00,1.297519111633300781e+01
-1.995455980300903320e+00,2.561076736450195312e+01
-1.993304014205932617e+00,1.968504638671875000e+02
-1.993214011192321777e+00,4.496057128906250000e+01
-1.992246031761169434e+00,3.267308349609375000e+02
-1.992084026336669922e+00,5.468098144531250000e+02
-1.990872025489807129e+00,1.865882873535156250e+01
-1.990504026412963867e+00,3.952217102050781250e+01
-1.989088058471679688e+00,4.893421936035156250e+01
-1.988844037055969238e+00,1.513425540924072266e+01
-1.988741993904113770e+00,1.491750000000000000e+03
-1.987688064575195312e+00,5.332981109619140625e+01
-1.987547993659973145e+00,3.363919067382812500e+02
-1.986906051635742188e+00,9.617983245849609375e+01
-1.986034035682678223e+00,9.123134613037109375e+00
-1.984564065933227539e+00,6.528241634368896484e+00
-1.983824014663696289e+00,4.120832824707031250e+01
-1.981350064277648926e+00,1.193346977233886719e+01
-1.980118036270141602e+00,8.953706359863281250e+01
-1.979830026626586914e+00,1.404008293151855469e+01
-1.979578018188476562e+00,2.561076736450195312e+01
-1.978908061981201172e+00,1.740179824829101562e+01
-1.978839993476867676e+00,3.094463729858398438e+01
-1.976531982421875000e+00,1.438618316650390625e+02
-1.974961996078491211e+00,8.269104003906250000e+00
-1.974022030830383301e+00,9.647219238281250000e+02
-1.971114039421081543e+00,1.740179824829101562e+01
-1.970481991767883301e+00,1.181183471679687500e+02
-1.970335960388183594e+00,2.361411437988281250e+02
-1.969946026802062988e+00,9.647219238281250000e+02
-1.968942046165466309e+00,2.416760635375976562e+01
-1.965240001678466797e+00,4.884934082031250000e+02
-1.964742064476013184e+00,6.827404785156250000e+01
-1.963922023773193359e+00,1.491750000000000000e+03
-1.963592052459716797e+00,8.269104003906250000e+00
-1.962733983993530273e+00,1.740179824829101562e+01
-1.962512016296386719e+00,3.094463729858398438e+01
-1.962396025657653809e+00,9.280677795410156250e+01
-1.961483955383300781e+00,7.425578613281250000e+02
-1.960574030876159668e+00,1.438618316650390625e+02
-1.959658026695251465e+00,3.624359130859375000e+01
-1.959177970886230469e+00,7.111657714843750000e+01
-1.958835959434509277e+00,2.002087402343750000e+01
-1.958512067794799805e+00,1.740179824829101562e+01
-1.958502054214477539e+00,7.842216796875000000e+02
-1.957739949226379395e+00,7.693621826171875000e+01
-1.956313967704772949e+00,2.722091102600097656e+01
-1.953986048698425293e+00,9.647219238281250000e+02
-1.953616023063659668e+00,1.090691947937011719e+01
-1.953240036964416504e+00,7.111657714843750000e+01
-1.952867984771728516e+00,9.647219238281250000e+02
