times,energies
-1.998117923736572266e+00,8.449945068359375000e+02
-1.997813940048217773e+00,3.760168075561523438e+01
-1.997743964195251465e+00,1.274883842468261719e+01
-1.995901942253112793e+00,4.468364715576171875e+01
-1.994265913963317871e+00,8.592435455322265625e+01
-1.993276000022888184e+00,2.688771438598632812e+01
-1.992781996726989746e+00,8.073283195495605469e+00
-1.992290019989013672e+00,2.688771438598632812e+01
-1.991915941238403320e+00,3.360627136230468750e+02
-1.991899967193603516e+00,2.528687667846679688e+01
-1.991699934005737305e+00,2.867794799804687500e+01
-1.991093993186950684e+00,3.440208053588867188e+01
-1.990733981132507324e+00,4.274795532226562500e+01
-1.989797949790954590e+00,3.760168075561523438e+01
-1.989385962486267090e+00,1.598690986633300781e+01
-1.988899946212768555e+00,5.531464767456054688e+01
-1.988849878311157227e+00,9.769564628601074219e+00
-1.988771915435791016e+00,1.487970542907714844e+01
-1.987673878669738770e+00,1.139880828857421875e+02
-1.987227916717529297e+00,3.057554244995117188e+01
-1.986405968666076660e+00,1.064579238891601562e+02
-1.985023975372314453e+00,1.274883842468261719e+01
-1.983839988708496094e+00,1.971565628051757812e+01
-1.982635974884033203e+00,6.263253021240234375e+01
-1.981481909751892090e+00,5.009716796875000000e+02
-1.980809926986694336e+00,2.157525024414062500e+02
-1.980551958084106445e+00,2.245072937011718750e+01
-1.980503916740417480e+00,5.303002166748046875e+01
-1.978627920150756836e+00,6.006422424316406250e+01
-1.977649927139282227e+00,1.069853591918945312e+01
-1.976481914520263672e+00,5.762459564208984375e+01
-1.976275920867919922e+00,2.528687667846679688e+01
-1.974787950515747070e+00,9.579802246093750000e+02
-1.973149895668029785e+00,1.488277587890625000e+03
-1.971703886985778809e+00,1.380076026916503906e+01
-1.969731926918029785e+00,2.223814392089843750e+02
-1.968993902206420898e+00,1.836235046386718750e+01
-1.968755960464477539e+00,3.057554244995117188e+01
-1.968673944473266602e+00,5.762459564208984375e+01
-1.966613888740539551e+00,3.057554244995117188e+01
-1.963961958885192871e+00,2.867794799804687500e+01
-1.963899970054626465e+00,1.971565628051757812e+01
-1.963749885559082031e+00,5.009716796875000000e+02
-1.963105916976928711e+00,3.459396362304687500e+02
-1.962315917015075684e+00,8.592435455322265625e+01
-1.961285948753356934e+00,1.836235046386718750e+01
-1.958901882171630859e+00,3.925538253784179688e+01
-1.956783890724182129e+00,2.245072937011718750e+01
-1.955391883850097656e+00,3.925538253784179688e+01
-1.954777956008911133e+00,3.597938919067382812e+01
-1.954145908355712891e+00,1.488277587890625000e+03
-1.953327894210815430e+00,2.107699012756347656e+01
-1.953109979629516602e+00,8.073283195495605469e+00
-1.952507972717285156e+00,6.006422424316406250e+01
-1.951863884925842285e+00,7.077375793457031250e+01
-1.950955986976623535e+00,2.991875305175781250e+02
-1.950053930282592773e+00,1.711761856079101562e+01
-1.949509978294372559e+00,7.212508201599121094e+00
-1.949137926101684570e+00,9.769564628601074219e+00
-1.948753952980041504e+00,3.080144042968750000e+02
-1.948583960533142090e+00,2.107699012756347656e+01
-1.948097944259643555e+00,2.528687667846679688e+01
-1.947977900505065918e+00,1.028586120605468750e+02
-1.947057962417602539e+00,3.597938919067382812e+01
-1.943635940551757812e+00,6.337488174438476562e+00
-1.943309903144836426e+00,2.867794799804687500e+01
-1.941211938858032227e+00,1.711761856079101562e+01
-1.940927982330322266e+00,3.057554244995117188e+01
-1.936279892921447754e+00,1.488277587890625000e+03
-1.936099886894226074e+00,2.384950256347656250e+01
-1.935039877891540527e+00,1.487970542907714844e+01
-1.934075951576232910e+00,1.633494262695312500e+02
-1.933177947998046875e+00,8.592435455322265625e+01
-1.933143973350524902e+00,2.867794799804687500e+01
-1.933099985122680664e+00,1.711761856079101562e+01
-1.932005882263183594e+00,3.925538253784179688e+01
-1.930963993072509766e+00,9.936792755126953125e+01
-1.930841922760009766e+00,1.487970542907714844e+01
-1.930621981620788574e+00,3.259079742431640625e+01
-1.928045988082885742e+00,1.392442321777343750e+02
-1.927479982376098633e+00,3.057554244995117188e+01
-1.927313923835754395e+00,2.107699012756347656e+01
-1.926837921142578125e+00,2.823086547851562500e+02
-1.926713943481445312e+00,1.069853591918945312e+01
-1.926433920860290527e+00,3.440208053588867188e+01
-1.925677895545959473e+00,9.248964691162109375e+01
-1.924157977104187012e+00,2.688771438598632812e+01
-1.923969984054565430e+00,1.971565628051757812e+01
-1.923653960227966309e+00,1.487970542907714844e+01
-1.923463940620422363e+00,4.274795532226562500e+01
-1.923119902610778809e+00,3.597938919067382812e+01
-1.922771930694580078e+00,1.171727943420410156e+01
-1.922745943069458008e+00,1.971565628051757812e+01
-1.921165943145751953e+00,1.380076026916503906e+01
-1.920181989669799805e+00,1.179223556518554688e+02
-1.919371962547302246e+00,2.245072937011718750e+01
-1.918457984924316406e+00,6.522111511230468750e+01
-1.917439937591552734e+00,1.380076026916503906e+01
-1.916839957237243652e+00,1.028586120605468750e+02
-1.916439890861511230e+00,4.093904876708984375e+01
-1.915663957595825195e+00,1.487970542907714844e+01
-1.915195941925048828e+00,1.598690986633300781e+01
-1.914865970611572266e+00,9.587556457519531250e+01
-1.913803935050964355e+00,5.762459564208984375e+01
-1.913717985153198242e+00,1.348301696777343750e+02
-1.913681983947753906e+00,2.867794799804687500e+01
-1.913467884063720703e+00,2.384950256347656250e+01
-1.912215948104858398e+00,8.920928955078125000e+01
-1.911729931831359863e+00,2.245072937011718750e+01
-1.911491990089416504e+00,3.259079742431640625e+01
-1.910083889961242676e+00,9.579802246093750000e+02
-1.909481883049011230e+00,1.488277587890625000e+03
-1.908599972724914551e+00,2.528687667846679688e+01
-1.908463954925537109e+00,1.908772277832031250e+02
-1.906077980995178223e+00,1.380076026916503906e+01
-1.904969930648803711e+00,7.362303924560546875e+01
-1.903029918670654297e+00,9.769564628601074219e+00
-1.902741909027099609e+00,5.448031616210937500e+02
-1.901619911193847656e+00,1.836235046386718750e+01
-1.901193976402282715e+00,4.468364715576171875e+01
-1.900395989418029785e+00,1.380076026916503906e+01
-1.898653984069824219e+00,2.528687667846679688e+01
-1.898347973823547363e+00,7.077375793457031250e+01
-1.896603941917419434e+00,1.171727943420410156e+01
-1.896535992622375488e+00,2.245072937011718750e+01
-1.895383954048156738e+00,5.531464767456054688e+01
-1.894975900650024414e+00,3.259079742431640625e+01
-1.894301891326904297e+00,2.384950256347656250e+01
-1.893505930900573730e+00,3.057554244995117188e+01
-1.893171906471252441e+00,1.179223556518554688e+02
-1.892451882362365723e+00,1.598690986633300781e+01
-1.891835927963256836e+00,1.836235046386718750e+01
-1.891209959983825684e+00,1.380076026916503906e+01
-1.889384031295776367e+00,9.579802246093750000e+02
-1.889072060585021973e+00,1.487970542907714844e+01
-1.889060020446777344e+00,6.522111511230468750e+01
-1.884966015815734863e+00,1.171727943420410156e+01
-1.884682059288024902e+00,5.151763916015625000e+02
-1.884432077407836914e+00,1.488277587890625000e+03
-1.881388068199157715e+00,2.384950256347656250e+01
-1.881186008453369141e+00,3.057554244995117188e+01
-1.880331993103027344e+00,2.245072937011718750e+01
-1.879917979240417480e+00,5.531464767456054688e+01
-1.879746079444885254e+00,2.384950256347656250e+01
-1.879652023315429688e+00,5.077336120605468750e+01
-1.879358053207397461e+00,1.274883842468261719e+01
-1.877225995063781738e+00,5.762459564208984375e+01
-1.877117991447448730e+00,8.920928955078125000e+01
-1.876850008964538574e+00,2.867794799804687500e+01
-1.876760005950927734e+00,1.274883842468261719e+01
-1.876456022262573242e+00,3.057554244995117188e+01
-1.874920010566711426e+00,8.924179077148437500e+00
-1.874776005744934082e+00,4.274795532226562500e+01
-1.873022079467773438e+00,2.867794799804687500e+01
