times,energies
-1.999884009361267090e+00,3.638973617553710938e+01
-1.999240040779113770e+00,1.952348022460937500e+02
-1.997956037521362305e+00,1.501912719726562500e+03
-1.997678041458129883e+00,7.604402542114257812e+00
-1.997185945510864258e+00,9.843771972656250000e+02
-1.996745944023132324e+00,5.351929473876953125e+01
-1.994053959846496582e+00,1.539132499694824219e+01
-1.991683959960937500e+00,8.057202911376953125e+01
-1.991431951522827148e+00,1.652385520935058594e+01
-1.990589976310729980e+00,4.704420471191406250e+01
-1.989303946495056152e+00,1.018100738525390625e+01
-1.989089965820312500e+00,2.582396697998046875e+01
-1.988929986953735352e+00,2.300489616394042969e+01
-1.986958026885986328e+00,3.115872573852539062e+01
-1.986883997917175293e+00,1.539132499694824219e+01
-1.986871957778930664e+00,1.539132499694824219e+01
-1.986199975013732910e+00,3.489804077148437500e+01
-1.985592007637023926e+00,2.164199447631835938e+01
-1.985450029373168945e+00,1.428503036499023438e+01
-1.984787940979003906e+00,2.890280151367187500e+02
-1.984467983245849609e+00,3.115872573852539062e+01
-1.983809947967529297e+00,1.501912719726562500e+03
-1.981843948364257812e+00,1.218948059082031250e+02
-1.981277942657470703e+00,2.300489616394042969e+01
-1.980188012123107910e+00,1.501912719726562500e+03
-1.979959964752197266e+00,3.115872573852539062e+01
-1.978989958763122559e+00,1.112165355682373047e+01
-1.978893995285034180e+00,3.253538513183593750e+02
-1.978431940078735352e+00,9.327395439147949219e+00
-1.976959943771362305e+00,1.501912719726562500e+03
-1.975749969482421875e+00,5.351929473876953125e+01
-1.975419998168945312e+00,2.742563629150390625e+01
-1.975214004516601562e+00,2.922947692871093750e+01
-1.974075913429260254e+00,2.164199447631835938e+01
-1.974057912826538086e+00,3.317626571655273438e+01
-1.973729968070983887e+00,1.112165355682373047e+01
-1.973045945167541504e+00,1.068860015869140625e+02
-1.972737908363342285e+00,6.331361007690429688e+01
-1.972136020660400391e+00,6.069299316406250000e+01
-1.970989942550659180e+00,5.584720230102539062e+01
-1.970903992652893066e+00,1.539132499694824219e+01
-1.970435976982116699e+00,1.767463874816894531e+01
-1.969453930854797363e+00,5.829115390777587891e+00
-1.968711972236633301e+00,3.115872573852539062e+01
-1.968364000320434570e+00,3.798738861083984375e+01
-1.967201948165893555e+00,2.439331054687500000e+01
-1.965225934982299805e+00,1.767463874816894531e+01
-1.964793920516967773e+00,9.327395439147949219e+00
-1.964305996894836426e+00,3.638973617553710938e+01
-1.964089989662170410e+00,2.139603881835937500e+02
