times,energies
-1.998097956180572510e+00,1.767463874816894531e+01
-1.995417952537536621e+00,1.179767761230468750e+02
-1.991687953472137451e+00,9.005076599121093750e+01
-1.991310000419616699e+00,1.320825386047363281e+01
-1.989835977554321289e+00,5.820336914062500000e+01
-1.989795982837677002e+00,1.501912719726562500e+03
-1.989483952522277832e+00,7.747982788085937500e+01
-1.988983988761901855e+00,3.317626571655273438e+01
-1.987643957138061523e+00,1.767463874816894531e+01
-1.987381994724273682e+00,1.215646743774414062e+01
-1.985321998596191406e+00,2.028800201416015625e+01
-1.984107971191406250e+00,2.976929016113281250e+02
-1.983565986156463623e+00,2.300489616394042969e+01
-1.983173966407775879e+00,1.893236732482910156e+01
-1.983025968074798584e+00,1.215646743774414062e+01
-1.982804000377655029e+00,9.460725097656250000e+02
-1.982609987258911133e+00,2.922947692871093750e+01
-1.977581977844238281e+00,1.767463874816894531e+01
-1.976943969726562500e+00,1.112165355682373047e+01
-1.975979983806610107e+00,9.999992370605468750e+01
-1.975519955158233643e+00,3.489804077148437500e+01
-1.975437998771667480e+00,5.122364044189453125e+01
-1.973909974098205566e+00,3.962581634521484375e+01
-1.973593950271606445e+00,3.489804077148437500e+01
-1.971349954605102539e+00,1.767463874816894531e+01
-1.968673944473266602e+00,2.439331054687500000e+01
-1.968383967876434326e+00,7.604402542114257812e+00
-1.967721998691558838e+00,1.112165355682373047e+01
-1.966721951961517334e+00,2.439331054687500000e+01
-1.966501951217651367e+00,3.883809509277343750e+02
-1.966309964656829834e+00,1.539132499694824219e+01
-1.966259956359863281e+00,1.343664245605468750e+02
-1.966250002384185791e+00,8.470090866088867188e+00
-1.964634001255035400e+00,8.680445861816406250e+01
-1.964341998100280762e+00,1.893236732482910156e+01
-1.964241981506347656e+00,1.300880737304687500e+02
-1.962435960769653320e+00,2.028800201416015625e+01
-1.962119996547698975e+00,2.013008728027343750e+02
-1.961959958076477051e+00,1.320825386047363281e+01
-1.961413979530334473e+00,1.068860015869140625e+02
-1.961201965808868408e+00,7.448655700683593750e+01
-1.960446000099182129e+00,4.704420471191406250e+01
-1.959369957447052002e+00,4.704420471191406250e+01
-1.958505988121032715e+00,1.428503036499023438e+01
-1.958387970924377441e+00,6.331361007690429688e+01
-1.958263993263244629e+00,1.726533203125000000e+02
-1.951781988143920898e+00,9.659272766113281250e+01
-1.951515972614288330e+00,3.798738861083984375e+01
-1.951155960559844971e+00,5.820336914062500000e+01
-1.950541973114013672e+00,2.922947692871093750e+01
-1.950453996658325195e+00,1.215646743774414062e+01
-1.950349986553192139e+00,2.300489616394042969e+01
-1.949729979038238525e+00,8.364500427246093750e+01
-1.948877990245819092e+00,1.320825386047363281e+01
-1.948295950889587402e+00,1.320825386047363281e+01
-1.948247969150543213e+00,2.164199447631835938e+01
-1.947195947170257568e+00,4.704420471191406250e+01
-1.946989953517913818e+00,6.069299316406250000e+01
-1.946801960468292236e+00,3.115872573852539062e+01
-1.946641981601715088e+00,1.501912719726562500e+03
-1.946169972419738770e+00,1.652385520935058594e+01
-1.945639967918395996e+00,2.723996582031250000e+02
-1.944989979267120361e+00,4.765282592773437500e+02
-1.944551944732666016e+00,1.539132499694824219e+01
-1.942737996578216553e+00,7.747982788085937500e+01
-1.942195951938629150e+00,1.767463874816894531e+01
-1.941055953502655029e+00,6.595295715332031250e+01
-1.940903961658477783e+00,1.018100738525390625e+01
-1.940403997898101807e+00,9.005076599121093750e+01
-1.940159976482391357e+00,1.259310913085937500e+02
-1.939131975173950195e+00,2.164199447631835938e+01
-1.939027965068817139e+00,8.057202911376953125e+01
-1.935861945152282715e+00,2.028800201416015625e+01
-1.934985995292663574e+00,2.922947692871093750e+01
-1.933629989624023438e+00,3.115872573852539062e+01
-1.933047950267791748e+00,1.726533203125000000e+02
-1.932763993740081787e+00,2.742563629150390625e+01
-1.932603955268859863e+00,2.300489616394042969e+01
-1.930979967117309570e+00,1.112165355682373047e+01
-1.927675962448120117e+00,1.476163330078125000e+02
-1.927637994289398193e+00,1.539132499694824219e+01
-1.925187945365905762e+00,1.259310913085937500e+02
-1.921789944171905518e+00,1.539132499694824219e+01
-1.921693980693817139e+00,7.604402542114257812e+00
-1.921425998210906982e+00,5.351929473876953125e+01
-1.921321988105773926e+00,1.179767761230468750e+02
-1.920967996120452881e+00,2.922947692871093750e+01
-1.920813977718353271e+00,1.893236732482910156e+01
-1.920762002468109131e+00,3.638973617553710938e+01
-1.920105993747711182e+00,2.300489616394042969e+01
-1.920035958290100098e+00,1.893236732482910156e+01
-1.919683992862701416e+00,2.922947692871093750e+01
-1.919489979743957520e+00,3.115872573852539062e+01
-1.919407963752746582e+00,5.351929473876953125e+01
-1.918563961982727051e+00,2.922947692871093750e+01
-1.917167961597442627e+00,2.742563629150390625e+01
-1.916679978370666504e+00,5.829115390777587891e+00
-1.916157960891723633e+00,1.622095947265625000e+02
-1.915506005287170410e+00,5.506807861328125000e+02
-1.913998007774353027e+00,1.300880737304687500e+02
-1.913698017597198486e+00,2.164199447631835938e+01
-1.913121998310089111e+00,1.218948059082031250e+02
