times,energies
-1.999646067619323730e+00,3.334059143066406250e+01
-1.999466061592102051e+00,1.785689849853515625e+02
-1.998966097831726074e+00,8.397658691406250000e+02
-1.998696088790893555e+00,6.906791687011718750e+01
-1.998620033264160156e+00,1.500170776367187500e+03
-1.998059988021850586e+00,9.251018524169921875e+00
-1.997485995292663574e+00,2.568563232421875000e+02
-1.997382044792175293e+00,2.448550415039062500e+01
-1.997200012207031250e+00,1.312717628479003906e+01
-1.996892094612121582e+00,7.526958465576171875e+00
-1.996806025505065918e+00,1.391791076660156250e+02
-1.994792103767395020e+00,2.346988525390625000e+02
-1.993553996086120605e+00,2.167895126342773438e+01
-1.992956042289733887e+00,1.763455581665039062e+01
-1.992750048637390137e+00,5.143291091918945312e+01
-1.991582036018371582e+00,3.334059143066406250e+01
-1.990390062332153320e+00,5.609226989746093750e+01
-1.990310072898864746e+00,1.678736877441406250e+02
-1.990256071090698242e+00,2.939004898071289062e+01
-1.988579988479614258e+00,6.906791687011718750e+01
-1.988014101982116699e+00,3.652820205688476562e+01
-1.987836003303527832e+00,7.516217041015625000e+02
-1.985434055328369141e+00,2.306996536254882812e+01
-1.983478069305419922e+00,2.144083557128906250e+02
-1.982820034027099609e+00,2.594128417968750000e+01
-1.981400012969970703e+00,3.812797546386718750e+01
-1.980944037437438965e+00,1.104187011718750000e+01
-1.980344057083129883e+00,1.312717628479003906e+01
-1.980266094207763672e+00,7.526958465576171875e+00
-1.979160070419311523e+00,1.841130676269531250e+02
-1.979128003120422363e+00,1.891456985473632812e+01
-1.976582050323486328e+00,1.500170776367187500e+03
-1.975768089294433594e+00,3.334059143066406250e+01
-1.975760102272033691e+00,1.500170776367187500e+03
-1.975742101669311523e+00,3.504224395751953125e+01
-1.975200057029724121e+00,1.104187011718750000e+01
-1.974740028381347656e+00,1.646669006347656250e+01
-1.972892045974731445e+00,5.658174438476562500e+02
-1.972698092460632324e+00,6.644280910491943359e+00
-1.972640037536621094e+00,5.374593734741210938e+01
-1.971720099449157715e+00,1.312717628479003906e+01
-1.970686078071594238e+00,1.207513999938964844e+01
-1.970448017120361328e+00,2.939004898071289062e+01
-1.969596028327941895e+00,7.488148498535156250e+01
-1.969188094139099121e+00,1.306069946289062500e+02
-1.968052029609680176e+00,7.789508056640625000e+01
-1.967429995536804199e+00,1.010319232940673828e+01
-1.966482043266296387e+00,1.500170776367187500e+03
-1.965158104896545410e+00,1.891456985473632812e+01
-1.964078068733215332e+00,2.419388732910156250e+02
-1.963886022567749023e+00,1.312717628479003906e+01
-1.962818026542663574e+00,2.594128417968750000e+01
-1.962614059448242188e+00,1.005006713867187500e+02
-1.962552070617675781e+00,1.420725440979003906e+01
-1.962246060371398926e+00,8.394072532653808594e+00
-1.961964011192321777e+00,1.763455581665039062e+01
-1.960242033004760742e+00,2.167895126342773438e+01
-1.959912061691284180e+00,2.277175750732421875e+02
-1.959822058677673340e+00,3.133229064941406250e+01
-1.959806084632873535e+00,9.251018524169921875e+00
-1.956866025924682617e+00,3.133229064941406250e+01
-1.956310033798217773e+00,1.532134437561035156e+01
-1.953680038452148438e+00,1.420725440979003906e+01
-1.953582048416137695e+00,9.117207031250000000e+02
-1.952706098556518555e+00,2.306996536254882812e+01
-1.950758099555969238e+00,5.043869628906250000e+02
-1.950314044952392578e+00,7.729411621093750000e+02
-1.950162053108215332e+00,2.029689407348632812e+01
-1.949992060661315918e+00,4.363588562011718750e+02
-1.949498057365417480e+00,6.362045288085937500e+01
-1.949384093284606934e+00,8.100602722167968750e+01
-1.949092030525207520e+00,5.143291091918945312e+01
-1.948266029357910156e+00,1.763455581665039062e+01
-1.946704030036926270e+00,1.500170776367187500e+03
-1.946233987808227539e+00,5.740645408630371094e+00
-1.944752097129821777e+00,1.646669006347656250e+01
-1.942034006118774414e+00,7.789508056640625000e+01
-1.940824031829833984e+00,3.504224395751953125e+01
-1.939617991447448730e+00,1.039002532958984375e+02
-1.939330101013183594e+00,7.197381591796875000e+01
-1.939164042472839355e+00,1.763455581665039062e+01
-1.939060091972351074e+00,6.628167724609375000e+01
-1.936814069747924805e+00,1.420725440979003906e+01
