times,energies
-1.998833954334259033e+00,1.428503036499023438e+01
-1.998385965824127197e+00,8.470090866088867188e+00
-1.997847974300384521e+00,2.890280151367187500e+02
-1.996837973594665527e+00,2.028800201416015625e+01
-1.994795978069305420e+00,2.582396697998046875e+01
-1.994737982749938965e+00,7.121781616210937500e+02
-1.994423985481262207e+00,1.539132499694824219e+01
-1.990591943264007568e+00,1.893236732482910156e+01
-1.990241944789886475e+00,1.501912719726562500e+03
-1.989735960960388184e+00,1.215646743774414062e+01
-1.989255964756011963e+00,1.893236732482910156e+01
-1.988609969615936279e+00,5.584720230102539062e+01
-1.987757980823516846e+00,3.115872573852539062e+01
-1.986779987812042236e+00,1.259310913085937500e+02
-1.986237943172454834e+00,2.582396697998046875e+01
-1.985741972923278809e+00,1.652385520935058594e+01
-1.985149979591369629e+00,3.317626571655273438e+01
-1.985097944736480713e+00,2.439331054687500000e+01
-1.984993994235992432e+00,1.430762329101562500e+02
-1.984771966934204102e+00,2.164199447631835938e+01
-1.984053969383239746e+00,3.798738861083984375e+01
-1.983937978744506836e+00,9.999992370605468750e+01
-1.983923971652984619e+00,9.327395439147949219e+00
-1.983573973178863525e+00,3.115872573852539062e+01
-1.979029953479766846e+00,1.215646743774414062e+01
-1.978389978408813477e+00,1.652385520935058594e+01
-1.978157937526702881e+00,3.489804077148437500e+01
-1.977887988090515137e+00,1.068860015869140625e+02
-1.974429965019226074e+00,2.439331054687500000e+01
-1.973245978355407715e+00,4.505929565429687500e+01
-1.972789943218231201e+00,1.539132499694824219e+01
-1.972243964672088623e+00,1.652385520935058594e+01
-1.971909940242767334e+00,2.439331054687500000e+01
-1.970713973045349121e+00,3.489804077148437500e+01
-1.970549941062927246e+00,1.428503036499023438e+01
-1.969337940216064453e+00,9.843771972656250000e+02
-1.968101918697357178e+00,1.501912719726562500e+03
-1.967949926853179932e+00,3.798738861083984375e+01
-1.967885971069335938e+00,1.112165355682373047e+01
-1.967779934406280518e+00,2.300489616394042969e+01
-1.967189967632293701e+00,4.130283737182617188e+01
-1.967083930969238281e+00,1.539132499694824219e+01
-1.966883957386016846e+00,8.057202911376953125e+01
-1.966873943805694580e+00,8.470090866088867188e+00
-1.966743946075439453e+00,7.747982788085937500e+01
-1.964645922183990479e+00,8.470090866088867188e+00
-1.963975965976715088e+00,3.771484985351562500e+02
-1.963383972644805908e+00,1.501912719726562500e+03
-1.962203919887542725e+00,1.033946228027343750e+02
-1.961873948574066162e+00,3.798738861083984375e+01
-1.961573958396911621e+00,3.115872573852539062e+01
-1.961005926132202148e+00,7.448655700683593750e+01
-1.961001932621002197e+00,1.428503036499023438e+01
-1.960109949111938477e+00,2.643150939941406250e+02
-1.959287941455841064e+00,1.428503036499023438e+01
