times,energies
-1.999324023723602295e+00,4.505929565429687500e+01
-1.998809993267059326e+00,2.742563629150390625e+01
-1.998546004295349121e+00,1.893048706054687500e+02
-1.998229980468750000e+00,1.539132499694824219e+01
-1.996915996074676514e+00,5.122364044189453125e+01
-1.995495975017547607e+00,1.320825386047363281e+01
-1.995288014411926270e+00,2.890280151367187500e+02
-1.995136022567749023e+00,1.652385520935058594e+01
-1.994859993457794189e+00,1.428503036499023438e+01
-1.994751989841461182e+00,2.723996582031250000e+02
-1.994709968566894531e+00,1.428503036499023438e+01
-1.994105994701385498e+00,4.505929565429687500e+01
-1.992085993289947510e+00,9.843771972656250000e+02
-1.991007983684539795e+00,3.489804077148437500e+01
-1.990495979785919189e+00,1.428503036499023438e+01
-1.990324020385742188e+00,1.539132499694824219e+01
-1.989960014820098877e+00,1.320825386047363281e+01
-1.988825976848602295e+00,2.922947692871093750e+01
-1.988766014575958252e+00,4.765282592773437500e+02
-1.988712012767791748e+00,1.300880737304687500e+02
-1.986515998840332031e+00,6.356213989257812500e+02
-1.985855996608734131e+00,1.018100738525390625e+01
-1.985076010227203369e+00,2.075046081542968750e+02
-1.985040009021759033e+00,1.893236732482910156e+01
-1.984586000442504883e+00,1.501912719726562500e+03
-1.984484016895294189e+00,1.893236732482910156e+01
-1.982724010944366455e+00,1.428503036499023438e+01
-1.982240021228790283e+00,1.430762329101562500e+02
-1.981606006622314453e+00,1.539132499694824219e+01
-1.980668008327484131e+00,2.300489616394042969e+01
-1.979027986526489258e+00,1.476163330078125000e+02
-1.978137969970703125e+00,2.922947692871093750e+01
-1.977159976959228516e+00,1.893236732482910156e+01
-1.976101994514465332e+00,1.539132499694824219e+01
-1.975624024868011475e+00,2.723996582031250000e+02
-1.974739968776702881e+00,1.767463874816894531e+01
-1.974241971969604492e+00,4.130283737182617188e+01
-1.972441971302032471e+00,1.476163330078125000e+02
-1.972295999526977539e+00,2.922947692871093750e+01
-1.971971988677978516e+00,2.164199447631835938e+01
-1.971891999244689941e+00,1.215646743774414062e+01
-1.971625983715057373e+00,7.747982788085937500e+01
-1.971535980701446533e+00,9.843771972656250000e+02
-1.971467971801757812e+00,1.501912719726562500e+03
-1.968509972095489502e+00,1.218948059082031250e+02
-1.968443989753723145e+00,2.723996582031250000e+02
-1.966091990470886230e+00,2.164199447631835938e+01
