times,energies
-1.998699069023132324e+00,1.680376892089843750e+02
-1.998575091361999512e+00,1.431670379638671875e+01
-1.998119115829467773e+00,2.655921630859375000e+02
-1.997871160507202148e+00,1.024215126037597656e+01
-1.997397065162658691e+00,5.223962402343750000e+01
-1.995837092399597168e+00,5.306531372070312500e+02
-1.994357109069824219e+00,1.299350128173828125e+02
-1.994193077087402344e+00,2.044923782348632812e+01
-1.994095087051391602e+00,1.650056838989257812e+01
-1.994029164314270020e+00,1.490618652343750000e+03
-1.992709159851074219e+00,1.123916816711425781e+01
-1.992171168327331543e+00,3.145012092590332031e+01
-1.991547107696533203e+00,9.625089111328125000e+02
-1.991393089294433594e+00,2.967573928833007812e+01
-1.991273164749145508e+00,1.123916816711425781e+01
-1.991151094436645508e+00,7.912902069091796875e+01
-1.991037130355834961e+00,4.876063842773437500e+02
-1.990903139114379883e+00,5.936530151367187500e+02
-1.990709066390991211e+00,9.625089111328125000e+02
-1.988043069839477539e+00,2.967573928833007812e+01
-1.986819148063659668e+00,9.205189514160156250e+01
-1.986693143844604492e+00,4.208588027954101562e+01
-1.986611127853393555e+00,1.431670379638671875e+01
-1.986415147781372070e+00,2.183972549438476562e+01
-1.986313104629516602e+00,7.657753467559814453e+00
-1.985623121261596680e+00,2.183972549438476562e+01
-1.985569119453430176e+00,1.123916816711425781e+01
-1.985537171363830566e+00,2.183972549438476562e+01
-1.984883069992065430e+00,1.387304687500000000e+02
-1.984479069709777832e+00,1.431670379638671875e+01
-1.984011173248291016e+00,2.324995040893554688e+01
-1.983903169631958008e+00,3.663370971679687500e+02
-1.983365178108215332e+00,4.132495880126953125e+00
-1.980705142021179199e+00,1.326896476745605469e+01
-1.980579137802124023e+00,1.431670379638671875e+01
-1.980369091033935547e+00,2.967573928833007812e+01
-1.980121135711669922e+00,9.625089111328125000e+02
-1.979589104652404785e+00,1.907785034179687500e+01
-1.978123068809509277e+00,4.876063842773437500e+02
-1.978065133094787598e+00,6.724725341796875000e+01
-1.977239131927490234e+00,8.040172119140625000e+02
-1.976301074028015137e+00,2.624357223510742188e+01
-1.975969076156616211e+00,2.044923782348632812e+01
-1.975751161575317383e+00,1.024386749267578125e+02
-1.974891066551208496e+00,1.024215126037597656e+01
-1.974641084671020508e+00,5.936735153198242188e+00
-1.974073171615600586e+00,2.624357223510742188e+01
-1.972263097763061523e+00,9.625089111328125000e+02
-1.972191095352172852e+00,1.490618652343750000e+03
-1.972145080566406250e+00,7.657753467559814453e+00
-1.971969127655029297e+00,2.324995040893554688e+01
-1.971369147300720215e+00,3.711849594116210938e+01
-1.965023159980773926e+00,8.497907638549804688e+00
-1.964595079421997070e+00,9.625089111328125000e+02
-1.964409112930297852e+00,2.044923782348632812e+01
-1.963861107826232910e+00,5.936530151367187500e+02
-1.963643074035644531e+00,1.772887039184570312e+01
-1.963585138320922852e+00,2.428530273437500000e+02
-1.962887167930603027e+00,4.397741317749023438e+01
-1.962865114212036133e+00,2.468191528320312500e+01
-1.962807178497314453e+00,2.183972549438476562e+01
-1.962517142295837402e+00,2.655921630859375000e+02
-1.962503075599670410e+00,1.907785034179687500e+01
-1.962255120277404785e+00,1.907785034179687500e+01
-1.961961150169372559e+00,6.805476188659667969e+00
-1.961913108825683594e+00,7.300807189941406250e+01
-1.961841106414794922e+00,3.145012092590332031e+01
-1.960585117340087891e+00,5.047188282012939453e+00
-1.959081172943115234e+00,2.967573928833007812e+01
-1.958737134933471680e+00,1.650056838989257812e+01
-1.958547115325927734e+00,4.999148941040039062e+01
-1.958307147026062012e+00,1.224560546875000000e+01
-1.957881093025207520e+00,1.431670379638671875e+01
-1.957627177238464355e+00,5.452413940429687500e+01
-1.957603096961975098e+00,1.024215126037597656e+01
-1.957375168800354004e+00,3.145012092590332031e+01
-1.954513072967529297e+00,2.324995040893554688e+01
-1.953089118003845215e+00,8.544756317138671875e+01
-1.952669143676757812e+00,1.907785034179687500e+01
-1.952323079109191895e+00,1.097372436523437500e+02
-1.951769113540649414e+00,2.285705871582031250e+02
-1.951531171798706055e+00,9.625089111328125000e+02
-1.951487064361572266e+00,1.907785034179687500e+01
-1.951181173324584961e+00,9.544874572753906250e+01
-1.950349092483520508e+00,4.591031646728515625e+01
-1.950291156768798828e+00,2.468191528320312500e+01
-1.950059175491333008e+00,1.326896476745605469e+01
-1.949773073196411133e+00,1.627890014648437500e+02
-1.949565172195434570e+00,1.224560546875000000e+01
-1.949359178543090820e+00,6.805476188659667969e+00
-1.947393178939819336e+00,8.040172119140625000e+02
-1.947245121002197266e+00,4.032861709594726562e+01
-1.947183132171630859e+00,3.357260513305664062e+01
-1.946071147918701172e+00,1.123916816711425781e+01
-1.945851087570190430e+00,3.145012092590332031e+01
-1.944861173629760742e+00,6.724725341796875000e+01
-1.943963170051574707e+00,2.044923782348632812e+01
-1.943149089813232422e+00,2.151705017089843750e+02
-1.942173123359680176e+00,2.794122505187988281e+01
-1.941611170768737793e+00,2.624357223510742188e+01
-1.940955162048339844e+00,5.452413940429687500e+01
-1.940767168998718262e+00,2.428530273437500000e+02
-1.940327167510986328e+00,7.300807189941406250e+01
-1.939101099967956543e+00,2.818359985351562500e+02
-1.938187122344970703e+00,3.556683349609375000e+01
-1.937587141990661621e+00,1.431670379638671875e+01
-1.936311125755310059e+00,1.772887039184570312e+01
-1.935265064239501953e+00,4.788187408447265625e+01
-1.935249090194702148e+00,9.894696044921875000e+01
-1.935179114341735840e+00,4.132495880126953125e+00
-1.934789061546325684e+00,4.591031646728515625e+01
-1.934515118598937988e+00,1.256618194580078125e+02
-1.934275150299072266e+00,1.326896476745605469e+01
-1.933741092681884766e+00,2.794122505187988281e+01
-1.933689117431640625e+00,2.183972549438476562e+01
-1.932331085205078125e+00,9.625089111328125000e+02
-1.931437134742736816e+00,6.805476188659667969e+00
-1.930265069007873535e+00,7.300807189941406250e+01
-1.929383039474487305e+00,9.625089111328125000e+02
-1.928779125213623047e+00,2.183972549438476562e+01
-1.928719043731689453e+00,1.650056838989257812e+01
-1.928349137306213379e+00,1.431670379638671875e+01
