times,energies
-1.999224007129669189e+00,1.501912719726562500e+03
-1.999212026596069336e+00,3.158534545898437500e+02
-1.998176038265228271e+00,1.112165355682373047e+01
-1.993538022041320801e+00,2.564988403320312500e+02
-1.993526041507720947e+00,4.130283737182617188e+01
-1.993076026439666748e+00,1.320825386047363281e+01
-1.992056012153625488e+00,1.893236732482910156e+01
-1.991916000843048096e+00,4.311347961425781250e+01
-1.991342008113861084e+00,3.489804077148437500e+01
-1.991070032119750977e+00,5.820336914062500000e+01
-1.989524006843566895e+00,4.906521987915039062e+01
-1.986900031566619873e+00,4.704420471191406250e+01
-1.986075997352600098e+00,7.160018920898437500e+01
-1.985760033130645752e+00,1.501912719726562500e+03
-1.985675990581512451e+00,1.501912719726562500e+03
-1.983976006507873535e+00,9.843771972656250000e+02
-1.983482003211975098e+00,1.652385520935058594e+01
-1.983072042465209961e+00,1.104774627685546875e+02
-1.982699990272521973e+00,1.320825386047363281e+01
-1.982358038425445557e+00,6.725641250610351562e+00
-1.981595993041992188e+00,2.028800201416015625e+01
-1.978267967700958252e+00,1.320825386047363281e+01
-1.978245973587036133e+00,1.428503036499023438e+01
-1.978121995925903320e+00,4.910134315490722656e+00
-1.976790010929107666e+00,6.725641250610351562e+00
-1.976303994655609131e+00,1.112165355682373047e+01
-1.974416017532348633e+00,8.680445861816406250e+01
-1.973559975624084473e+00,1.428503036499023438e+01
-1.972198009490966797e+00,4.130283737182617188e+01
-1.971507966518402100e+00,1.652385520935058594e+01
-1.971408009529113770e+00,6.595295715332031250e+01
-1.970982015132904053e+00,4.130283737182617188e+01
-1.970936000347137451e+00,9.843771972656250000e+02
-1.970099985599517822e+00,2.342901611328125000e+02
-1.969447970390319824e+00,1.320825386047363281e+01
-1.968711972236633301e+00,1.893236732482910156e+01
-1.967941999435424805e+00,7.160018920898437500e+01
-1.967585980892181396e+00,1.767463874816894531e+01
-1.967068016529083252e+00,3.798738861083984375e+01
-1.966243982315063477e+00,1.501912719726562500e+03
-1.966171979904174805e+00,7.747982788085937500e+01
-1.965919971466064453e+00,9.327395439147949219e+00
-1.964981973171234131e+00,3.962581634521484375e+01
-1.964330017566680908e+00,1.112165355682373047e+01
-1.961753964424133301e+00,3.317626571655273438e+01
-1.961664021015167236e+00,5.584720230102539062e+01
-1.958783984184265137e+00,1.652385520935058594e+01
-1.957969963550567627e+00,1.033946228027343750e+02
-1.957740008831024170e+00,1.215646743774414062e+01
-1.957448005676269531e+00,1.539132499694824219e+01
-1.956395983695983887e+00,2.164199447631835938e+01
-1.955968022346496582e+00,1.893236732482910156e+01
-1.951968014240264893e+00,2.582396697998046875e+01
-1.949108004570007324e+00,1.501912719726562500e+03
-1.948145985603332520e+00,9.843771972656250000e+02
-1.946907997131347656e+00,1.539132499694824219e+01
-1.946442008018493652e+00,8.470090866088867188e+00
-1.946319997310638428e+00,2.164199447631835938e+01
-1.946200013160705566e+00,1.428503036499023438e+01
-1.945594012737274170e+00,1.320825386047363281e+01
-1.943444013595581055e+00,1.767463874816894531e+01
-1.942856013774871826e+00,1.767463874816894531e+01
-1.942849993705749512e+00,4.629338073730468750e+02
-1.942427992820739746e+00,1.539132499694824219e+01
-1.942367970943450928e+00,2.164199447631835938e+01
-1.942333996295928955e+00,2.922947692871093750e+01
-1.940845966339111328e+00,2.028800201416015625e+01
-1.940530002117156982e+00,3.638973617553710938e+01
-1.939675986766815186e+00,4.906521987915039062e+01
-1.939019978046417236e+00,1.726533203125000000e+02
-1.938856005668640137e+00,2.922947692871093750e+01
-1.936630010604858398e+00,1.652385520935058594e+01
-1.935263991355895996e+00,2.164199447631835938e+01
-1.934351980686187744e+00,1.501912719726562500e+03
-1.933770000934600830e+00,2.164199447631835938e+01
-1.933228015899658203e+00,1.539132499694824219e+01
-1.931029975414276123e+00,3.115872573852539062e+01
-1.930692017078399658e+00,2.643150939941406250e+02
-1.929848015308380127e+00,5.820336914062500000e+01
-1.929611980915069580e+00,5.351929473876953125e+01
-1.929112017154693604e+00,1.767463874816894531e+01
-1.929094016551971436e+00,9.327705383300781250e+01
-1.928053975105285645e+00,1.215646743774414062e+01
-1.927540004253387451e+00,1.893236732482910156e+01
-1.925427973270416260e+00,2.164199447631835938e+01
-1.925274014472961426e+00,6.871679687500000000e+01
-1.924769997596740723e+00,1.767463874816894531e+01
-1.923449993133544922e+00,5.122364044189453125e+01
-1.920705974102020264e+00,1.767463874816894531e+01
